第一批, 国通信托恒升308号, 兴业资产托管
第一批, 国通信托恒升309号, 兴业资产托管
第一批, 天风天成铭诚1号, 兴业资产托管
第一批, 易方达资产11号, 兴业资产托管
第一批, 国通信托聚赢88号, 兴业资产托管
第一批, 华能信托诚净享信托, 兴业资产托管
第一批, 融通资本, 兴业资产托管
第一批, 易方达资产11号, 易方达资产11号
第一批, 粤财信托·光源1期, 粤财信托
第一批, 粤财信托众泰3号:%date_all%\粤财信托众泰3号, 粤财信托
第一批, 粤财信托腾鑫1号:%date_all%\粤财信托腾鑫1号, 粤财信托
第一批, 汇盛达韵祥信托计划, 云南信托
第一批, 云南信托聚鑫2005号, 云南信托
第一批, 云南信托聚鑫2008号, 云南信托
第一批, 聚信7号, 云南信托
第一批, 云南信托合顺30号, 云南信托
第一批, 云南信托天琪5号, 云南信托
第一批, 长安信托长安投资564号, 长安国际信托
第一批, 长安信托长安投资565号, 长安国际信托
第一批, 长安信托长安投资566号, 长安国际信托
第一批, 长安投资629号, 长安国际信托
第一批, 长安信托长安804号, 长安国际信托
第一批, 长安和而泰, 长安国际信托
第一批, 颢兴成长2号, 招商银行资产托管部
第一批, 中诚诚沣锦绣1号, 中诚信托
第一批, 中诚诚沣锦绣3号, 中诚信托
第一批, 中诚诚沣锦绣4号, 中诚信托
第一批, 中诚诚沣锦绣5号, 中诚信托
第一批, 中诚诚沣锦绣10号, 中诚信托
第一批, 中诚诚沣锦鑫2号, 中诚信托
第一批, 中诚信托聚盈2号, 中诚信托
第一批, 中诚诚沣锦鑫12号, 中诚信托
第一批, 中海兴国之星1号, 中海信托
第一批, 中海浦江之星353号, 中海信托
第一批, 昭融长丰7号, 中信建投
第一批, 昭融长丰6号私募基金, 中信建投
第一批, 昭融长丰5号, 中信建投
第一批, 昭融长丰1号私募基金, 中信建投
第一批, 德远盈泰量化私募基金, 中信建投
第一批, 丰收5号私募基金, 中信建投
第一批, 万辅科利1号私募基金, 中信建投
第一批, 陕国投聚宝盆16号, 信托中信银行
第一批, 天风天成天恒1号资管, 南京银行
第一批, 天风天成秀惠8号, 南京银行
第一批, 星火1号, 南京银行
第一批, 天风天成安顺1号, 南京银行
第一批, 天风天成盐城1号, 南京银行
第一批, 沁源进取基金, 国联证券
第一批, 无锡中保嘉沃, 杭州银行
第一批, 无量对冲2号私募基金, 安信证券资产托管
第一批, 昊业盛瑞1号私募基金, 安信证券资产托管
第一批, 高毅利伟精选基金, 上海高毅资产管理
第一批, 雨山沪港深1号, 中国国际金融
第一批, 武汉道格股权投资基金, 浙商银行
清算后, 微丰中财进取1号, 中泰证券
清算后, 核心价值1号, 中泰证券
清算后, 牛牛优选一号, 中泰证券
清算后, 睿叶知林基金, 中泰证券
清算后, 晔煜尊享壹号, 长江证券
清算后, 晔煜尊享二号, 长江证券
清算后, 景熙8号基金, 长江证券
清算后, 天风天成系列产品, 长江证券
清算后, 深圳红筹复兴2号, 东海期货
清算后, 上海利位投资, 海通证券
清算后, 有米矶法, 海通证券
清算后, 赢仕安持二号, 海通证券
清算后, 元苔一号, 海通证券
清算后, 精富文勤武杰1号基金, 海通证券
清算后, 芝麻开花价值成长2期, 海通证券
清算后, 晋石核心增值策略, 海通证券
清算后, 齐家科技先锋基金, 海通证券
